New_LN_FN,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
SOARES DIOGO,SOARES,Diogo,m,BRA,2021-07-28,Olympic Games,final,"Tokyo, Japan",VT,18.0,4.8,9.133,-0.1,13.833
SOARES DIOGO,SOARES,Diogo,m,BRA,2021-07-28,Olympic Games,final,"Tokyo, Japan",PB,19.0,5.2,8.5,0.0,13.7
SOARES DIOGO,SOARES,Diogo,m,BRA,2021-07-28,Olympic Games,final,"Tokyo, Japan",HB,14.0,4.8,8.666,0.0,13.466
LEE CHIH,LEE,Chih,m,TPE,2021-07-28,Olympic Games,final,"Tokyo, Japan",FX,8.0,5.7,8.7,0.0,14.4
LEE CHIH,LEE,Chih,m,TPE,2021-07-28,Olympic Games,final,"Tokyo, Japan",PH,22.0,5.9,6.766,0.0,12.666
LEE CHIH,LEE,Chih,m,TPE,2021-07-28,Olympic Games,final,"Tokyo, Japan",SR,24.0,5.4,7.333,0.0,12.733
LEE CHIH,LEE,Chih,m,TPE,2021-07-28,Olympic Games,final,"Tokyo, Japan",VT,10.0,5.2,9.2,0.0,14.4
LEE CHIH,LEE,Chih,m,TPE,2021-07-28,Olympic Games,final,"Tokyo, Japan",PB,17.0,5.4,8.5,0.0,13.9
LEE CHIH,LEE,Chih,m,TPE,2021-07-28,Olympic Games,final,"Tokyo, Japan",HB,21.0,5.3,7.3,0.0,12.6
LEE JUNHO,LEE,Junho,m,KOR,2021-07-28,Olympic Games,final,"Tokyo, Japan",FX,17.0,5.8,8.166,0.0,13.966
LEE JUNHO,LEE,Junho,m,KOR,2021-07-28,Olympic Games,final,"Tokyo, Japan",PH,21.0,4.8,7.966,0.0,12.766
LEE JUNHO,LEE,Junho,m,KOR,2021-07-28,Olympic Games,final,"Tokyo, Japan",SR,15.0,5.0,8.466,0.0,13.466
LEE JUNHO,LEE,Junho,m,KOR,2021-07-28,Olympic Games,final,"Tokyo, Japan",VT,20.0,5.6,8.5,-0.3,13.8
LEE JUNHO,LEE,Junho,m,KOR,2021-07-28,Olympic Games,final,"Tokyo, Japan",PB,14.0,5.6,8.566,0.0,14.166
LEE JUNHO,LEE,Junho,m,KOR,2021-07-28,Olympic Games,final,"Tokyo, Japan",HB,22.0,5.3,7.0,0.0,12.3
HERDER PHILIPP,HERDER,Philipp,m,GER,2021-07-28,Olympic Games,final,"Tokyo, Japan",FX,21.0,5.5,7.933,-0.3,13.133
HERDER PHILIPP,HERDER,Philipp,m,GER,2021-07-28,Olympic Games,final,"Tokyo, Japan",PH,24.0,5.7,6.4,0.0,12.1
HERDER PHILIPP,HERDER,Philipp,m,GER,2021-07-28,Olympic Games,final,"Tokyo, Japan",SR,23.0,5.3,7.533,0.0,12.833
HERDER PHILIPP,HERDER,Philipp,m,GER,2021-07-28,Olympic Games,final,"Tokyo, Japan",VT,21.0,5.2,8.566,-0.1,13.666
HERDER PHILIPP,HERDER,Philipp,m,GER,2021-07-28,Olympic Games,final,"Tokyo, Japan",PB,15.0,6.0,8.0,0.0,14.0
HERDER PHILIPP,HERDER,Philipp,m,GER,2021-07-28,Olympic Games,final,"Tokyo, Japan",HB,20.0,5.3,7.533,0.0,12.833
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,10.0,6.2,8.6,-0.1,14.7
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,8.0,6.5,8.266,0.0,14.766
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,27.0,5.6,8.266,0.0,13.866
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,4.0,5.6,9.266,0.0,14.866
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,10.0,6.2,9.1,0.0,15.3
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,1.0,6.5,8.533,0.0,15.033
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,2.0,6.2,8.866,0.0,15.066
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,14.0,6.2,8.166,0.0,14.366
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,15.0,6.0,8.333,0.0,14.333
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,11.0,5.6,9.1,0.0,14.7
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,19.0,6.1,8.866,0.0,14.966
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,5.0,6.0,8.466,0.0,14.466
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,7.0,6.2,8.666,0.0,14.866
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,16.0,6.4,7.9,0.0,14.3
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,21.0,6.0,8.2,0.0,14.2
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,10.0,5.6,9.2,-0.1,14.7
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,6.0,6.4,9.0,0.0,15.4
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,10.0,6.0,8.266,0.0,14.266
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,17.0,6.0,8.333,0.0,14.333
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,6.0,6.3,8.533,0.0,14.833
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,18.0,5.9,8.333,0.0,14.233
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,6.0,5.6,9.266,-0.1,14.766
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,15.0,6.5,8.633,0.0,15.133
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,18.0,6.2,7.8,0.0,14.0
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,23.0,5.8,8.266,0.0,14.066
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,11.0,6.3,8.366,0.0,14.666
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,12.0,5.8,8.6,0.0,14.4
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,46.0,5.6,8.533,-0.3,13.833
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,7.0,6.6,8.8,0.0,15.4
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,19.0,6.1,7.833,0.0,13.933
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,37.0,5.7,8.0,0.0,13.7
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,26.0,5.8,8.0,0.0,13.8
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,10.0,6.0,8.5,0.0,14.5
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,14.0,5.6,9.058,0.0,14.658
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,12.0,6.4,8.833,0.0,15.233
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,14.0,6.0,8.066,0.0,14.066
KITAZONO TAKERU,KITAZONO,Takeru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,11.0,6.2,8.466,0.0,14.666
KITAZONO TAKERU,KITAZONO,Takeru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,22.0,5.7,8.216,0.0,13.916
KITAZONO TAKERU,KITAZONO,Takeru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,44.0,4.5,8.833,0.0,13.333
KITAZONO TAKERU,KITAZONO,Takeru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,11.0,5.6,9.1,0.0,14.7
KITAZONO TAKERU,KITAZONO,Takeru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,22.0,6.3,8.6,0.0,14.9
KITAZONO TAKERU,KITAZONO,Takeru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,6.0,5.9,8.533,0.0,14.433
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,13.0,6.3,8.3,0.0,14.6
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,39.0,5.4,7.933,0.0,13.333
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,13.0,6.0,8.366,0.0,14.366
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,26.0,5.2,9.133,0.0,14.333
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,14.0,6.5,8.7,0.0,15.2
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,21.0,5.7,8.133,0.0,13.833
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,27.0,5.6,8.333,0.0,13.933
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,7.0,6.4,8.433,0.0,14.833
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,14.0,6.1,8.266,0.0,14.366
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,62.0,5.6,7.9,-0.3,13.2
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,17.0,6.3,8.8,0.0,15.1
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,17.0,6.1,7.933,0.0,14.033
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,59.0,5.2,7.733,0.0,12.933
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,9.0,6.4,8.333,0.0,14.733
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,23.0,5.7,8.3,0.0,14.0
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,30.0,5.6,8.7,0.0,14.3
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,9.0,6.6,8.725,0.0,15.325
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,16.0,5.7,8.333,0.0,14.033
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,39.0,5.5,8.266,-0.1,13.666
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,28.0,5.6,8.133,0.0,13.733
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,19.0,5.6,8.6,0.0,14.2
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,18.0,5.2,9.333,0.0,14.533
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,29.0,5.8,8.833,0.0,14.633
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,4.0,6.5,8.033,0.0,14.533
LIN CHAOPAN,LIN,Chaopan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,26.0,6.1,7.866,0.0,13.966
LIN CHAOPAN,LIN,Chaopan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,20.0,5.6,8.5,0.0,14.1
LIN CHAOPAN,LIN,Chaopan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,41.0,5.6,7.833,0.0,13.433
LIN CHAOPAN,LIN,Chaopan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,13.0,5.6,9.066,0.0,14.666
LIN CHAOPAN,LIN,Chaopan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,25.0,6.3,8.433,0.0,14.733
LIN CHAOPAN,LIN,Chaopan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,11.0,6.3,7.9,0.0,14.2
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,14.0,5.9,8.566,0.0,14.466
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,25.0,5.9,7.933,0.0,13.833
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,17.0,6.0,8.3,0.0,14.3
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,51.0,6.0,7.966,-0.3,13.666
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,11.0,6.4,8.841,0.0,15.241
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,32.0,5.6,7.8,0.0,13.4
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,15.0,6.2,8.266,0.0,14.466
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,23.0,5.6,8.3,0.0,13.9
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,25.0,5.3,8.566,0.0,13.866
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,33.0,5.2,8.933,0.0,14.133
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,5.0,6.4,9.033,0.0,15.433
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,54.0,6.0,6.866,0.0,12.866
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,24.0,6.2,7.933,-0.1,14.033
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,61.0,6.0,6.4,0.0,12.4
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,6.0,6.2,8.6,0.0,14.8
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,1.0,6.0,9.1,0.0,15.1
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,42.0,6.0,8.091,0.0,14.091
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,13.0,6.2,7.9,0.0,14.1
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,29.0,5.9,8.166,-0.2,13.866
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,21.0,6.2,7.9,0.0,14.1
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,30.0,5.6,8.133,0.0,13.733
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,26.0,5.2,9.133,0.0,14.333
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,36.0,5.9,8.433,0.0,14.333
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,15.0,6.1,7.966,0.0,14.066
LEE CHIH,LEE,Chih,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,21.0,5.7,8.5,0.0,14.2
LEE CHIH,LEE,Chih,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,1.0,6.4,8.866,0.0,15.266
LEE CHIH,LEE,Chih,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,57.0,5.4,7.633,0.0,13.033
LEE CHIH,LEE,Chih,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,21.0,5.2,9.3,0.0,14.5
LEE CHIH,LEE,Chih,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,39.0,5.4,8.833,0.0,14.233
LEE CHIH,LEE,Chih,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,46.0,5.3,7.8,0.0,13.1
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,25.0,5.5,8.466,0.0,13.966
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,36.0,5.5,7.9,0.0,13.4
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,15.0,6.0,8.333,0.0,14.333
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,16.0,5.6,9.0,0.0,14.6
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,31.0,6.1,8.433,0.0,14.533
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,28.0,5.9,7.566,0.0,13.466
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,6.0,5.8,9.066,0.0,14.866
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,17.0,5.9,8.333,0.0,14.233
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,22.0,5.8,8.233,0.0,14.033
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,33.0,5.2,8.933,0.0,14.133
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,49.0,5.9,8.0,0.0,13.9
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,53.0,5.2,7.733,0.0,12.933
DAUSER LUKAS,DAUSER,Lukas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,32.0,5.6,8.166,0.0,13.766
DAUSER LUKAS,DAUSER,Lukas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,30.0,5.3,8.366,0.0,13.666
DAUSER LUKAS,DAUSER,Lukas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,37.0,5.3,8.233,0.0,13.533
DAUSER LUKAS,DAUSER,Lukas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,52.0,4.8,8.9,-0.1,13.6
DAUSER LUKAS,DAUSER,Lukas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,2.0,6.7,9.033,0.0,15.733
DAUSER LUKAS,DAUSER,Lukas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,29.0,5.4,8.033,0.0,13.433
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,9.0,6.0,8.733,0.0,14.733
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,37.0,5.3,8.066,0.0,13.366
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,26.0,5.5,8.366,0.0,13.866
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,65.0,5.2,7.9,-0.1,13.0
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,27.0,6.0,8.7,0.0,14.7
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,26.0,5.6,8.1,0.0,13.7
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,16.0,5.4,8.933,0.0,14.333
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,45.0,4.7,8.3,0.0,13.0
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,28.0,5.5,8.333,0.0,13.833
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,25.0,5.2,9.2,0.0,14.4
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,47.0,4.8,9.166,0.0,13.966
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,33.0,5.8,7.6,0.0,13.4
REGINI MORAN GIARNNI,REGINI-MORAN,Giarnni,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,12.0,6.4,8.366,-0.1,14.666
REGINI MORAN GIARNNI,REGINI-MORAN,Giarnni,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,65.0,5.3,6.866,0.0,12.166
REGINI MORAN GIARNNI,REGINI-MORAN,Giarnni,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,42.0,4.6,8.766,0.0,13.366
REGINI MORAN GIARNNI,REGINI-MORAN,Giarnni,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,16.0,5.6,9.0,0.0,14.6
REGINI MORAN GIARNNI,REGINI-MORAN,Giarnni,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,20.0,6.5,8.433,0.0,14.933
REGINI MORAN GIARNNI,REGINI-MORAN,Giarnni,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,44.0,4.9,8.2,0.0,13.1
PAKHNIUK PETRO,PAKHNIUK,Petro,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,43.0,5.5,8.066,0.0,13.566
PAKHNIUK PETRO,PAKHNIUK,Petro,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,53.0,5.9,6.966,0.0,12.866
PAKHNIUK PETRO,PAKHNIUK,Petro,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,40.0,5.2,8.266,0.0,13.466
PAKHNIUK PETRO,PAKHNIUK,Petro,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,36.0,5.2,8.9,0.0,14.1
PAKHNIUK PETRO,PAKHNIUK,Petro,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,8.0,6.6,8.733,0.0,15.333
PAKHNIUK PETRO,PAKHNIUK,Petro,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,31.0,5.3,8.1,0.0,13.4
KARIMI MILAD,KARIMI,Milad,m,KAZ,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,8.0,6.4,8.366,0.0,14.766
KARIMI MILAD,KARIMI,Milad,m,KAZ,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,68.0,5.7,6.2,0.0,11.9
KARIMI MILAD,KARIMI,Milad,m,KAZ,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,49.0,4.8,8.5,0.0,13.3
KARIMI MILAD,KARIMI,Milad,m,KAZ,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,23.0,5.6,8.833,0.0,14.433
KARIMI MILAD,KARIMI,Milad,m,KAZ,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,57.0,6.2,7.2,0.0,13.4
KARIMI MILAD,KARIMI,Milad,m,KAZ,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,2.0,6.4,8.366,0.0,14.766
GISCHARD BENJAMIN,GISCHARD,Benjamin,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",FX,19.0,6.0,8.266,0.0,14.266
GISCHARD BENJAMIN,GISCHARD,Benjamin,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,24.0,5.6,8.233,0.0,13.833
GISCHARD BENJAMIN,GISCHARD,Benjamin,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,46.0,5.3,8.033,0.0,13.333
GISCHARD BENJAMIN,GISCHARD,Benjamin,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",VT,32.0,5.2,8.966,0.0,14.166
GISCHARD BENJAMIN,GISCHARD,Benjamin,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,50.0,5.2,8.6,0.0,13.8
GISCHARD BENJAMIN,GISCHARD,Benjamin,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",HB,43.0,4.8,8.3,0.0,13.1
