Name,Country,Matches Participated,Average D_Score,D_Score Variance,Average E_Score,E_Score Variance,Average Penalty,Penalty Variance,Mean,Std,Apparatus_BB,Apparatus_FX,Apparatus_UE,Apparatus_VT
MERCER WINCHE PEDRO CAROLYNE,BRA,2,4.9,0.0,7.5169999999999995,0.0025000000000000265,0.0,0.0,12.417,0.05001,0,1,0,0
MERCER WINCHE PEDRO CAROLYNE,BRA,2,5.25,0.0024999999999999823,7.0165,0.5133722499999999,0.0,0.0,12.2665,0.766501,0,0,1,0
MERCER WINCHE PEDRO CAROLYNE,BRA,2,4.2,0.0,8.4835,0.0069722499999999845,0.0,0.0,12.6835,0.083506,0,0,0,1
MESA ANGELICA,COL,2,4.45,0.0024999999999999823,7.266500000000001,0.017822250000000046,0.0,0.0,11.7165,0.083506,0,1,0,0
MESA ANGELICA,COL,2,3.8000000000000003,0.3600000000000001,6.558,0.0852639999999999,0.0,0.0,10.358,0.892001,0,0,1,0
MESA ANGELICA,COL,3,3.9333333333333336,0.14222222222222233,7.75,0.24499999999999952,0.0,0.0,11.683333,0.117855,0,0,0,1
MESA VERGARA ANGELICA,COL,2,4.300000000000001,0.010000000000000018,7.4,0.027889000000000087,0.0,0.0,11.7,0.267002,0,1,0,0
MESA VERGARA ANGELICA,COL,2,4.4,0.0,7.1,0.010000000000000018,0.0,0.0,11.5,0.100005,0,0,1,0
MESA VERGARA ANGELICA,COL,2,4.2,0.0,8.083499999999999,0.01357224999999996,0.0,0.0,12.2835,0.116504,0,0,0,1
MESIRI ATHANASIA,GRE,2,4.75,0.022500000000000107,7.2,0.04000000000000007,0.0,0.0,11.95,0.05001,1,0,0,0
MESIRI ATHANASIA,GRE,2,4.65,0.0025000000000000265,7.4165,0.0002722499999999913,0.0,0.0,12.0665,0.033515,0,1,0,0
MESIRI ATHANASIA,GRE,2,4.05,0.0024999999999999823,6.2330000000000005,0.027889000000000087,0.0,0.0,10.283,0.217002,0,0,1,0
MESIRI ATHANASIA,GRE,8,4.125,0.009375000000000015,8.804,0.016778500000000005,0.0,0.0,12.929,0.147494,0,0,0,1
MESROPIAN MELINE,ARG,3,4.933333333333334,0.14888888888888868,5.788666666666667,0.40879022222222217,0.13333333333333333,0.03555555555555556,10.588667,0.487707,1,0,0,0
MESROPIAN MELINE,ARG,3,4.766666666666667,0.10888888888888894,7.844333333333334,0.015064222222222203,0.09999999999999999,0.02,12.511,0.362551,0,1,0,0
MESROPIAN MELINE,ARG,3,4.866666666666667,0.008888888888888906,7.222,0.6237606666666667,0.0,0.0,12.088667,0.756208,0,0,1,0
MESROPIAN MELINE,ARG,2,4.2,0.0,8.483,0.0024999999999999823,0.0,0.0,12.683,0.05001,0,0,0,1
MEULEMAN CASEY JANE,NED,2,3.9000000000000004,0.09000000000000002,8.4995,0.01782224999999993,0.0,0.0,12.3995,0.166503,0,0,0,1
MICALLEF SOFIA,GBR,4,4.525,0.011874999999999993,7.4125,0.22796875000000014,0.0,0.0,11.9375,0.54242,1,0,0,0
MICALLEF SOFIA,GBR,6,4.133333333333334,0.12888888888888883,8.716666666666667,0.028888888888888842,0.016666666666666666,0.0013888888888888892,12.833333,0.493008,0,0,0,1
MICALLEF SOFIA,GBR,3,4.666666666666667,0.04222222222222222,7.45,0.09499999999999999,0.06666666666666667,0.008888888888888892,12.05,0.227305,0,1,0,0
MICALLEF SOFIA,GBR,3,4.5,0.019999999999999976,7.5,0.046666666666666634,0.0,0.0,12.0,0.294394,0,0,1,0
MIELLE SILANE,FRA,3,4.933333333333334,0.0022222222222222066,6.888666666666666,0.07572355555555549,0.0,0.0,11.822,0.303374,1,0,0,0
MIELLE SILANE,FRA,4,5.074999999999999,0.0018749999999999867,7.849749999999999,0.02249168749999995,0.075,0.016874999999999998,12.84975,0.256598,0,1,0,0
MIELLE SILANE,FRA,2,5.2,0.0,7.083,0.23328900000000008,0.0,0.0,12.283,0.483001,0,0,1,0
MILLER ZOE,USA,6,5.3,0.033333333333333305,7.075,0.3681250000000001,0.016666666666666666,0.0013888888888888892,12.358333,0.684603,1,0,0,0
MILLER ZOE,USA,6,5.116666666666666,0.008055555555555573,7.025000000000001,0.1589583333333334,0.10000000000000002,0.02,12.041667,0.59401,0,1,0,0
MILLER ZOE,USA,9,6.244444444444444,0.12024691358024706,7.79611111111111,0.6066516543209874,0.03333333333333333,0.008888888888888887,14.007222,1.187693,0,0,1,0
MILLER ZOE,USA,6,4.6000000000000005,7.888609052210118e-31,8.983333333333334,0.0513888888888889,0.016666666666666666,0.0013888888888888892,13.566667,0.235704,0,0,0,1
MILLOUSI VASILIKI,GRE,2,4.949999999999999,0.02249999999999997,6.6,0.0399999999999999,0.05,0.0025000000000000005,11.5,0.400001,1,0,0,0
MILLOUSI VASILIKI,GRE,2,4.3,0.0899999999999999,6.9495000000000005,0.26677225000000016,0.0,0.0,11.2495,0.216502,0,0,1,0
MILTON ANNALISA,USA,2,4.85,0.02249999999999997,6.75,0.20250000000000015,0.0,0.0,11.6,0.600001,1,0,0,0
MILTON ANNALISA,USA,2,4.35,0.02249999999999997,6.925,0.10562500000000012,0.0,0.0,11.275,0.175003,0,1,0,0
MILTON ANNALISA,USA,2,4.9,0.010000000000000018,5.775,1.890625,0.0,0.0,10.675,1.275,0,0,1,0
MILTON ANNALISA,USA,2,4.4,0.0399999999999999,8.9,0.009999999999999929,0.0,0.0,13.3,0.300002,0,0,0,1
MILTON MALEA,USA,2,4.75,0.20250000000000015,5.45,2.25,0.0,0.0,10.2,1.05,1,0,0,0
MILTON MALEA,USA,2,4.75,0.20250000000000015,6.6,0.02249999999999997,0.15,0.0225,11.2,0.750001,0,1,0,0
MILTON MALEA,USA,2,4.9,0.010000000000000018,7.1,0.48999999999999966,0.0,0.0,12.0,0.600001,0,0,1,0
MILTON MALEA,USA,2,4.4,0.0399999999999999,8.75,0.002500000000000071,0.0,0.0,13.15,0.150003,0,0,0,1
MINAEVA MARIA,RUS,2,4.8,0.0,7.833,0.0010889999999999945,0.05,0.0025000000000000005,12.583,0.083006,0,1,0,0
MINAEVA MARIA,RUS,2,5.9,0.0,7.0495,0.17347225000000008,0.0,0.0,12.9495,0.416501,0,0,1,0
MINAKOVSKAYA MILANA,AZE,6,4.583333333333333,0.00805555555555553,5.069333333333334,0.9228022222222222,0.0,0.0,9.652667,1.025721,1,0,0,0
MINAKOVSKAYA MILANA,AZE,5,4.279999999999999,0.0015999999999999886,7.033200000000001,0.3299289599999997,0.13999999999999999,0.018399999999999996,11.1732,0.698852,0,1,0,0
MINAKOVSKAYA MILANA,AZE,6,4.3,0.07999999999999996,5.832999999999999,1.208689,0.0,0.0,10.133,1.271858,0,0,1,0
MIYATA SHOKO,JPN,11,5.627272727272729,0.02743801652892561,7.575545454545455,0.20779606611570253,0.0,0.0,13.202818,0.557727,1,0,0,0
MIYATA SHOKO,JPN,10,5.4799999999999995,0.03360000000000002,7.789700000000001,0.2348096099999998,0.0,0.0,13.2697,0.545911,0,1,0,0
MIYATA SHOKO,JPN,7,5.414285714285714,0.024081632653061243,7.433,0.15816199999999997,0.0,0.0,12.847286,0.447551,0,0,1,0
MIYATA SHOKO,JPN,23,4.895652173913043,0.030850661625708865,9.014391304347827,0.0531378903591682,0.0,0.0,13.910043,0.324884,0,0,0,1
MOERZ ALISSA,AUT,3,4.6000000000000005,0.006666666666666678,7.366333333333333,0.19868155555555558,0.0,0.0,11.966333,0.366355,0,0,1,0
MOERZ CHARLIZE,AUT,4,4.6,0.0,6.6915000000000004,0.19802225000000007,0.0,0.0,11.2915,0.444998,1,0,0,0
MOERZ CHARLIZE,AUT,6,5.25,0.01583333333333334,7.121833333333334,0.24331980555555557,0.049999999999999996,0.012500000000000002,12.321833,0.589707,0,1,0,0
MOERZ CHARLIZE,AUT,3,4.1,0.0,7.288333333333334,0.31426422222222256,0.0,0.0,11.388333,0.560594,0,0,1,0
MOERZ CHARLIZE,AUT,6,4.233333333333334,0.05888888888888899,8.460833333333335,0.03793280555555556,0.0,0.0,12.694167,0.209524,0,0,0,1
MOISZI CHIARA SUMMER,GE2,2,5.199999999999999,0.010000000000000018,6.4,0.09000000000000016,0.1,0.0,11.5,0.200002,1,0,0,0
MOISZI CHIARA SUMMER,GE2,2,4.85,0.0025000000000000265,6.95,0.20250000000000015,0.0,0.0,11.8,0.500001,0,1,0,0
MOLLOY KATE,IRL,2,4.55,0.0024999999999999823,5.7829999999999995,0.8408890000000004,0.0,0.0,10.333,0.867001,1,0,0,0
MOLLOY KATE,IRL,2,3.6500000000000004,0.5625000000000003,6.5495,0.46717225,0.0,0.0,10.1995,0.066508,0,0,1,0
MOLLOY KATE,IRL,2,3.7,0.25,8.4,0.0,0.0,0.0,12.1,0.500001,0,0,0,1
MONTELL MALLA ALEXANDRA,FIN,3,4.266666666666667,0.015555555555555623,7.027666666666668,0.38809755555555553,0.09999999999999999,0.02,11.194333,0.741596,0,1,0,0
MONTELL MALLA ALEXANDRA,FIN,5,4.54,0.014399999999999982,7.080000000000001,0.17679560000000002,0.0,0.0,11.62,0.518495,0,0,1,0
MONTELL MALLA ALEXANDRA,FIN,5,3.6399999999999997,0.08640000000000006,8.3734,0.22055023999999976,0.0,0.0,12.0134,0.612959,0,0,0,1
MONTELL MALLA ALEXANDRA,FIN,2,4.05,0.0024999999999999823,6.2835,0.08037225000000005,0.0,0.0,10.3335,0.233502,1,0,0,0
MOORE MERCEDES MARY,GBR,4,3.95,0.06750000000000005,8.6625,0.03296874999999998,0.0,0.0,12.6125,0.42038,0,0,0,1
MORALES FRANCINY,CRC,5,4.56,0.0023999999999999833,6.0798000000000005,0.3299609600000001,0.06,0.014400000000000001,10.5798,0.675782,1,0,0,0
MORALES FRANCINY,CRC,5,4.38,0.037599999999999995,6.8098,0.15701296000000003,0.0,0.0,11.1898,0.336104,0,1,0,0
MORALES FRANCINY,CRC,5,4.279999999999999,0.041600000000000026,6.239800000000001,0.43378496,0.0,0.0,10.5198,0.697781,0,0,1,0
MORALES FRANCINY,CRC,7,4.257142857142857,0.11102040816326529,8.133,0.27490485714285706,0.04285714285714286,0.0110204081632653,12.347286,0.560524,0,0,0,1
MORDENTI CELESTE,LUX,6,4.75,0.0458333333333333,6.436,0.26128366666666675,0.016666666666666666,0.0013888888888888892,11.169333,0.620919,1,0,0,0
MORDENTI CELESTE,LUX,6,4.583333333333333,0.031388888888888876,7.13,0.2754133333333333,0.016666666666666666,0.0013888888888888892,11.696667,0.639612,0,1,0,0
MORDENTI CELESTE,LUX,7,4.442857142857143,0.05102040816326534,7.092714285714286,0.5374819183673469,0.0,0.0,11.535571,0.776447,0,0,1,0
MORDENTI CELESTE,LUX,5,4.2,0.0,8.426399999999997,0.07652983999999989,0.12,0.0216,12.5064,0.261891,0,0,0,1
MORENO MEDINA ALEXA CITLALI,MEX,2,5.1,0.0,6.949999999999999,0.08008899999999995,0.1,0.0,11.95,0.283002,1,0,0,0
MORENO MEDINA ALEXA CITLALI,MEX,2,5.25,0.022500000000000107,7.6165,0.01357224999999996,0.0,0.0,12.8665,0.033515,0,1,0,0
MORENO MEDINA ALEXA CITLALI,MEX,2,5.4,0.0,8.7335,0.0011222500000000056,0.0,0.0,14.1335,0.033515,0,0,0,1
MORGAN MALI,GBR,3,5.033333333333333,0.0022222222222222066,7.433333333333333,0.1905555555555558,0.0,0.0,12.466667,0.392288,1,0,0,0
MORGAN MALI,GBR,3,4.5,0.026666666666666713,7.583333333333333,0.4938888888888889,0.03333333333333333,0.002222222222222223,12.05,0.788459,0,1,0,0
MORGAN MALI,GBR,2,4.0,0.1600000000000001,7.8,0.0899999999999999,0.0,0.0,11.8,0.100005,0,0,1,0
MORGAN MALI,GBR,8,3.85,0.16749999999999998,8.75625,0.0321484375,0.025,0.0018750000000000006,12.58125,0.62146,0,0,0,1
MUEANGPHUAN SASIWIMON,THA,5,4.6,0.03200000000000003,6.3128,0.07224535999999997,0.0,0.0,10.9128,0.3103,1,0,0,0
MUEANGPHUAN SASIWIMON,THA,6,4.766666666666667,0.008888888888888915,7.383166666666667,0.1568501388888888,0.0,0.0,12.149833,0.427065,0,1,0,0
MUEANGPHUAN SASIWIMON,THA,5,3.9799999999999995,0.001600000000000003,5.393199999999999,0.77370056,0.06,0.014400000000000001,9.3132,0.875382,0,0,1,0
MUEANGPHUAN SASIWIMON,THA,10,3.78,0.035600000000000014,8.2897,0.16082080999999987,0.07,0.0081,11.9997,0.385497,0,0,0,1
MUELLER ELLE,USA,5,5.38,0.04159999999999997,6.789999999999999,0.42139999999999994,0.04,0.0024000000000000002,12.13,0.875558,1,0,0,0
MUELLER ELLE,USA,4,4.95,0.007500000000000013,8.0875,0.06421874999999988,0.0,0.0,13.0375,0.255871,0,1,0,0
MUELLER ELLE,USA,5,5.720000000000001,0.025599999999999935,7.640000000000001,0.1754,0.0,0.0,13.36,0.367969,0,0,1,0
MUELLER ELLE,USA,5,4.5200000000000005,0.025599999999999935,8.959999999999999,0.029399999999999933,0.0,0.0,13.48,0.283903,0,0,0,1
MÄKELÄ SANI,FIN,2,4.9,0.09000000000000016,6.875,0.140625,0.0,0.0,11.775,0.675001,0,0,1,0
MÄKELÄ SANI,FIN,5,4.279999999999999,0.15359999999999993,8.72,0.005599999999999968,0.02,0.0016,12.98,0.340001,0,0,0,1
MÖRZ CHARLIZE,AUT,2,4.0,0.1600000000000001,8.55,0.010000000000000106,0.0,0.0,12.55,0.300002,0,0,0,1
NAPIER GARCELLE,RSA,4,4.975,0.011874999999999993,7.012250000000001,0.08013618750000005,0.075,0.016874999999999998,11.91225,0.253451,0,1,0,0
NAPIER GARCELLE,RSA,7,3.914285714285714,0.12408163265306134,8.673714285714286,0.0232027755102042,0.04285714285714286,0.011020408163265301,12.545143,0.440162,0,0,0,1
NAPIER GARCELLE,RSA,3,4.466666666666667,0.008888888888888826,6.833000000000001,0.05412599999999986,0.0,0.0,11.299667,0.259646,0,0,1,0
NATARAJ RUTHUJA,IND,4,4.125,0.041875,6.875,0.29031949999999984,0.0,0.0,11.0,0.452985,1,0,0,0
NATARAJ RUTHUJA,IND,4,4.074999999999999,0.20187500000000008,6.32075,0.24815568749999997,0.05,0.0025000000000000005,10.34575,0.533474,0,1,0,0
NATARAJ RUTHUJA,IND,4,4.025,0.10187499999999998,5.42075,2.0139666875000004,0.0,0.0,9.44575,1.716772,0,0,1,0
NATARAJ RUTHUJA,IND,2,4.4,0.0399999999999999,8.275,0.22562500000000008,0.05,0.0025000000000000005,12.625,0.325002,0,0,0,1
NATHAN NADINE JOY,SGP,8,4.7125,0.04609375000000005,6.61025,0.6543491874999997,0.0125,0.0010937500000000003,11.31025,0.977957,1,0,0,0
NATHAN NADINE JOY,SGP,7,4.171428571428572,0.06775510204081638,7.073714285714287,0.10903448979591833,0.014285714285714287,0.0012244897959183675,11.230857,0.365478,0,1,0,0
NATHAN NADINE JOY,SGP,7,4.328571428571428,0.002040816326530634,7.354571428571428,0.28545538775510193,0.0,0.0,11.683143,0.53637,0,0,1,0
NATHAN NADINE JOY,SGP,14,3.985714285714287,0.08265306122448982,8.483,0.07769214285714285,0.0071428571428571435,0.0006632653061224491,12.461571,0.473428,0,0,0,1
NAVAS KARLA,PAN,4,4.55,0.022499999999999954,6.366250000000001,1.3237111875000005,0.1,0.030000000000000013,10.81625,1.169567,1,0,0,0
NAVAS KARLA,PAN,4,4.525,0.08187500000000007,7.2245,0.0013222499999999864,0.0,0.0,11.7495,0.305979,0,1,0,0
NAVAS KARLA,PAN,4,5.15,0.09250000000000003,6.816,0.20249999999999976,0.0,0.0,11.966,0.717636,0,0,1,0
NAVAS KARLA,PAN,8,4.574999999999999,0.02437499999999996,8.56625,0.15406118749999997,0.07500000000000001,0.009375,13.06625,0.432882,0,0,0,1
NAVAS BOYD KARLA ANDREA,PAN,8,4.475,0.04937499999999992,8.45,0.21499999999999997,0.0,0.0,12.925,0.670355,0,0,0,1
NAVAS BOYD KARLA ANDREA,PAN,5,4.62,0.021599999999999973,7.06,0.41439560000000003,0.02,0.0016,11.66,0.530167,1,0,0,0
NAVAS BOYD KARLA ANDREA,PAN,4,4.375,0.011874999999999993,7.5875,0.09191325000000017,0.05,0.0025000000000000005,11.9125,0.255469,0,1,0,0
NAVAS BOYD KARLA ANDREA,PAN,5,5.380000000000001,0.005600000000000017,7.4734,0.05447023999999997,0.0,0.0,12.8534,0.242914,0,0,1,0
NEAL MARISSA,USA,8,4.9625,0.012343749999999985,7.824999999999999,0.18437500000000004,0.0,0.0,12.7875,0.493553,1,0,0,0
NEAL MARISSA,USA,8,5.1,0.03500000000000002,7.268750000000001,0.1049609374999999,0.0375,0.00984375,12.33125,0.484729,0,1,0,0
NEAL MARISSA,USA,8,5.175000000000001,0.19687500000000013,6.6875,0.7329687500000002,0.0,0.0,11.8625,0.840666,0,0,1,0
NEAL MARISSA,USA,8,4.5,0.029999999999999923,9.075,0.016874999999999925,0.0,0.0,13.575,0.258604,0,0,0,1
NELSON LAURA,GBR,2,4.15,0.0025000000000000265,5.775,0.22562500000000008,0.1,0.0,9.825,0.425001,1,0,0,0
NELSON LAURA,GBR,2,4.5,0.009999999999999929,6.5,0.20250000000000015,0.0,0.0,11.0,0.550001,0,1,0,0
NELSON LAURA,GBR,2,3.45,0.0025000000000000044,6.65,0.0625,0.0,0.0,10.1,0.200002,0,0,1,0
NELSON LAURA,GBR,3,4.0,0.32000000000000006,8.616666666666667,0.003888888888888822,0.0,0.0,12.616667,0.580709,0,0,0,1
NEMOUR KAYLIA,ALG,2,5.5,0.0,7.7829999999999995,0.0002889999999999967,0.0,0.0,13.283,0.017029,1,0,0,0
NEMOUR KAYLIA,ALG,3,6.800000000000001,0.006666666666666678,8.188666666666668,0.03286422222222232,0.0,0.0,14.988667,0.193215,0,0,1,0
NEMOUR KAYLIA,ALG,2,4.2,0.0,8.733,0.0044890000000000225,0.05,0.0025000000000000005,12.883,0.117004,0,0,0,1
NETZER OFIR,ISR,3,4.2,0.0,5.777666666666668,1.1589308888888885,0.0,0.0,9.977667,1.076537,1,0,0,0
NETZER OFIR,ISR,3,4.666666666666667,0.06888888888888896,6.699666666666666,0.9652815555555554,0.16666666666666666,0.008888888888888889,11.199667,0.966617,0,1,0,0
NETZER OFIR,ISR,6,4.833333333333333,0.005555555555555575,6.947,0.5812966666666667,0.049999999999999996,0.012499999999999999,11.730333,0.857527,0,0,1,0
NETZER OFIR,ISR,12,4.216666666666666,0.06305555555555566,8.752500000000001,0.013710583333333288,0.024999999999999998,0.006874999999999999,12.944167,0.234095,0,0,0,1
NEURAUTER MALI,NOR,8,3.6499999999999995,0.03749999999999998,8.389375000000001,0.02764973437500013,0.0625,0.00984375,11.976875,0.324197,0,0,0,1
NEURAUTER MALI,NOR,4,4.625,0.06187499999999993,6.90775,0.29022918750000004,0.025,0.0018750000000000004,11.50775,0.586157,1,0,0,0
NEURAUTER MALI,NOR,5,4.16,0.006400000000000012,6.5598,0.64323296,0.0,0.0,10.7198,0.881554,0,0,1,0
NEURAUTER MALI,NOR,2,4.300000000000001,0.010000000000000018,7.3580000000000005,0.04326399999999989,0.0,0.0,11.658,0.308002,0,1,0,0
NEWMAN ACHEE ANNALISE BECCA,TTO,4,4.5,0.0899999999999999,6.37075,0.6388416875000001,0.0,0.0,10.87075,1.066017,1,0,0,0
NEWMAN ACHEE ANNALISE BECCA,TTO,4,4.7,0.025000000000000043,6.775,0.06312500000000007,0.225,0.051875,11.25,0.33727,0,1,0,0
NEWMAN ACHEE ANNALISE BECCA,TTO,5,4.1,0.6120000000000001,7.113200000000001,0.7814569600000002,0.96,3.1464000000000003,10.2532,2.90898,0,0,1,0
NEWMAN ACHEE ANNALISE BECCA,TTO,3,4.2,0.0,8.783333333333333,0.010555555555555561,0.0,0.0,12.983333,0.102745,0,0,0,1
NHLEKO BUHLE,RSA,2,3.5,0.010000000000000018,8.582999999999998,0.0024999999999999823,0.0,0.0,12.083,0.150003,0,0,0,1
NHLEKO PHIWE,RSA,2,3.4000000000000004,0.03999999999999998,7.9,0.4225000000000005,0.15,0.0225,11.15,0.600001,0,0,0,1
NIEMINEN VIIVI,FIN,3,4.066666666666666,0.0022222222222222066,6.261,2.5024086666666663,0.06666666666666667,0.0022222222222222222,10.261,1.656364,1,0,0,0
NIEMINEN VIIVI,FIN,2,2.9,0.010000000000000018,7.699999999999999,0.010000000000000018,0.0,0.0,10.6,0.200002,0,0,1,0
NIEMINEN VIIVI,FIN,8,4.074999999999999,0.06937500000000013,8.191624999999998,0.4161159843750002,0.0375,0.00984375,12.229125,0.418227,0,0,0,1
OGIEGLO ADA,POL,2,3.55,0.20249999999999996,6.4830000000000005,0.10048899999999983,0.1,0.0,9.933,0.767001,1,0,0,0
OGIEGLO ADA,POL,4,4.175,0.01687499999999999,7.1415,0.12302224999999997,0.0,0.0,11.3165,0.35394,0,1,0,0
OJALA ROSANNA,FIN,2,4.6,0.010000000000000018,5.3495,1.0332722499999996,0.0,0.0,9.9495,0.916501,0,0,1,0
OKAMURA MANA,JPN,5,5.680000000000001,0.009599999999999997,8.1328,0.04137336000000001,0.0,0.0,13.8128,0.268936,1,0,0,0
OKAMURA MANA,JPN,4,5.2,0.034999999999999976,7.1665,0.36592224999999984,0.0,0.0,12.3665,0.729776,0,0,1,0
OKAMURA MANA,JPN,3,5.066666666666666,0.008888888888888906,7.899666666666666,0.02288155555555561,0.0,0.0,12.966333,0.190305,0,1,0,0
OLENOVA ARINA,LAT,2,3.8499999999999996,0.06249999999999989,5.516,0.022500000000000107,0.0,0.0,9.366,0.100005,1,0,0,0
OLENOVA ARINA,LAT,2,4.1,0.010000000000000018,7.133,0.009999999999999929,0.0,0.0,11.233,0.200002,0,1,0,0
OLENOVA ARINA,LAT,2,2.55,0.4225000000000002,6.066000000000001,1.2100000000000002,0.0,0.0,8.616,0.450001,0,0,1,0
OLENOVA ARINA,LAT,6,3.533333333333333,0.008888888888888904,8.516333333333334,0.011377888888888854,0.0,0.0,12.049667,0.195053,0,0,0,1
OLIVEIRA LORRANE,BRA,8,5.55,0.0049999999999999645,7.531000000000001,0.12163775000000006,0.0375,0.00984375,13.0435,0.434779,0,0,1,0
OLIVEIRA LORRANE,BRA,2,4.2,0.0,8.6995,0.05452225000000012,0.0,0.0,12.8995,0.233502,0,0,0,1
OLIVEIRA LORRANE,BRA,2,5.0,0.009999999999999929,6.308,0.058564,0.1,0.0,11.208,0.142004,1,0,0,0
OSIPOVA VALERIIA,UKR,2,4.800000000000001,0.010000000000000018,6.683,0.033488999999999935,0.0,0.0,11.483,0.083006,1,0,0,0
OSIPOVA VALERIIA,UKR,2,4.7,0.0,7.566000000000001,0.010000000000000018,0.0,0.0,12.266,0.100005,0,1,0,0
OSIPOVA VALERIIA,UKR,2,4.9,0.010000000000000018,6.6665,0.7508222500000005,0.0,0.0,11.5665,0.966501,0,0,1,0
OSIPOVA VALERIIA,UKR,2,4.2,0.0,8.7495,0.013572250000000063,0.0,0.0,12.9495,0.116504,0,0,0,1
OSYSSEK MORGANE,FRA,5,5.359999999999999,0.05840000000000001,7.82,0.04503560000000003,0.2,0.028000000000000004,12.98,0.293933,0,1,0,0
OSYSSEK MORGANE,FRA,7,4.171428571428572,0.07346938775510206,8.823714285714287,0.03234877551020394,0.08571428571428572,0.018367346938775512,12.909429,0.269009,0,0,0,1
OSYSSEK MORGANE,FRA,2,5.25,0.0024999999999999823,6.6415,0.04347224999999996,0.0,0.0,11.8915,0.258502,0,0,1,0
OSYSSEK REIMER MORGANE,FRA,7,5.428571428571429,0.010612244897959174,7.342428571428571,0.35396195918367335,0.0,0.0,12.771,0.515676,1,0,0,0
OSYSSEK REIMER MORGANE,FRA,8,5.3,0.025,7.803875,0.03230735937499997,0.125,0.019375,12.978875,0.370037,0,1,0,0
OSYSSEK REIMER MORGANE,FRA,5,5.18,0.025599999999999946,6.606399999999999,0.9383858399999998,0.0,0.0,11.7864,1.107684,0,0,1,0
OSYSSEK REIMER MORGANE,FRA,8,4.375,0.034374999999999906,8.783249999999999,0.19089168749999996,0.0625,0.00984375,13.09575,0.417229,0,0,0,1
PAGONI ARETI PARASKEVI,GRE,6,4.666666666666667,0.04888888888888888,5.427499999999999,1.0472105833333332,0.05000000000000001,0.0025,10.044167,1.098916,1,0,0,0
PAGONI ARETI PARASKEVI,GRE,6,4.083333333333333,0.10138888888888885,6.949833333333333,0.4482574722222222,0.23333333333333336,0.04888888888888889,10.799833,0.931616,0,1,0,0
PAGONI ARETI PARASKEVI,GRE,6,3.6333333333333333,0.9422222222222224,5.988500000000001,0.96356425,0.0,0.0,9.621833,1.742887,0,0,1,0
PAGONI ARETI PARASKEVI,GRE,2,3.4000000000000004,0.03999999999999998,8.483,0.013688999999999998,0.15,0.0225,11.733,0.167003,0,0,0,1
PAMUNGKAS SALSABILA HADI,INA,2,3.3,0.009999999999999974,8.4165,0.00027224999999999136,1.0,1.0,10.7165,0.883501,0,0,0,1
PARENTE MARIANA,POR,5,4.659999999999999,0.0064000000000000185,6.273,1.0138311999999998,0.02,0.0016,10.913,1.068172,1,0,0,0
PARENTE MARIANA,POR,5,4.3,0.0,7.2662,0.12584896000000012,0.08,0.013599999999999998,11.4862,0.468489,0,1,0,0
PARENTE MARIANA,POR,4,4.55,0.007500000000000014,6.3412500000000005,0.5377986874999999,0.0,0.0,10.89125,0.67659,0,0,1,0
PARENTE MARIANA,POR,3,3.6,0.0,8.644333333333334,0.0017308888888888797,0.0,0.0,12.244333,0.041616,0,0,0,1
PASCUCCI OSIROFF FAUSTINA,ARG,3,3.266666666666667,0.008888888888888865,8.533333333333333,0.0022222222222222066,1.4333333333333336,0.8888888888888888,10.366667,0.880657,0,0,0,1
PASS RUBY,AUS,4,5.275,0.1218749999999999,6.974749999999999,0.24602368749999998,0.0,0.0,12.24975,0.749525,1,0,0,0
PASS RUBY,AUS,5,4.98,0.009599999999999997,7.6596,0.03266584000000002,0.08,0.013599999999999998,12.5596,0.226687,0,1,0,0
PASS RUBY,AUS,4,5.5249999999999995,0.22687499999999985,7.6579999999999995,0.09736949999999989,0.0,0.0,13.183,0.759042,0,0,1,0
PATANAKUL ANANYA BELLE,THA,2,3.85,0.022499999999999975,5.416,0.0025000000000000265,0.15,0.0225,9.116,0.05001,1,0,0,0
PATANAKUL ANANYA BELLE,THA,2,4.35,0.0025000000000000265,7.0995,0.0011222500000000056,0.0,0.0,11.4495,0.01653,0,1,0,0
PATANAKUL ANANYA BELLE,THA,2,4.300000000000001,0.010000000000000018,5.7330000000000005,0.48999999999999966,0.0,0.0,10.033,0.600001,0,0,1,0
PATANAKUL ANANYA BELLE,THA,3,3.8666666666666667,0.062222222222222255,8.599666666666666,0.005214888888888849,0.6666666666666666,0.888888888888889,11.799667,1.070957,0,0,0,1
PATRICK ELLIE,GBR,2,3.8,0.1600000000000001,8.5,0.009999999999999929,0.05,0.0025000000000000005,12.25,0.450001,0,0,0,1
PAULINO LOPEZ LUCIA CAROLINA,PAN,2,4.199999999999999,0.010000000000000018,6.0835,0.08037225000000005,0.05,0.0025000000000000005,10.2335,0.233502,1,0,0,0
PAULSSON TONYA,SWE,7,4.8428571428571425,0.14816326530612245,7.009142857142856,0.4736372653061229,0.028571428571428574,0.002040816326530612,11.823429,0.762403,1,0,0,0
PAULSSON TONYA,SWE,7,4.457142857142857,0.056734693877550986,7.776000000000001,0.08375742857142852,0.15714285714285717,0.051020408163265314,12.076,0.538929,0,1,0,0
PAULSSON TONYA,SWE,6,4.816666666666667,0.008055555555555554,8.043833333333334,0.07692347222222215,0.0,0.0,12.8605,0.205878,0,0,1,0
PAULSSON TONYA,SWE,5,4.2,0.0,8.973,0.040671200000000074,0.02,0.0016,13.153,0.236373,0,0,0,1
